mint,status,mint_auth_live,freeze_auth_live,top1_pct,top10_pct,total_holders,lp_providers,liquidity_usd,creator_tokens,insiders_detected,launchpad,rugged,score,risks
8EhBnXiGBP284kfZfiWrQUqX1WJhohGDxytA2uDhpump,ok,0,0,84.6541,93.4344,808,0,4026.15,,0,unknown,0,718,Low Liquidity
BP7aRdR55cqWG8CeYMLtS4bciYtGjMj97s4wSQ8Ypump,ok,0,0,96.7733,98.0922,1207,0,3951.69,,0,unknown,0,735,Low Liquidity
BYps739kxjZfAck8wnh4fqa1MKcjHTgg11rhPC9tpump,ok,0,0,98.7754,99.5482,464,0,4160.72,,0,unknown,0,664,Low Liquidity
9MVHRw7hMTqmftr1wF5MGvWdd7SKtRraWDmrWF9dpump,ok,0,0,83.8915,94.5362,2419,0,8753.87,,0,unknown,0,1,
xo1iraTXVnypMXiFeXxsdoAoertdm9kG4e2PtMipump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
8CVbQxskfGQqRCtp3Am32KGkbwsL9RspmJJt17rypump,ok,0,0,100,100,4,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
APHkHYyNM24osRxvJyXuKookhUYhqBBsuGrC22E9pump,ok,0,0,93.1264,94.9271,3423,0,5028.85,,0,unknown,0,755,Low Liquidity
2pWaGCMWRZRc2H6D7Lk5TE7cPMe8g6PZ3Lj7ngNjpump,ok,0,0,78.3413,93.7651,2167,0,6849.19,,0,unknown,0,1,
FPqHPBT8ekmR8e7JqbskhPKe8vXXF4w8cff5pcrupump,ok,0,0,100,100,4,0,10278.58,,0,"{'name': 'Pump.Fun',",0,1,
U6cNQxcVA22N7YGVAhJy11v5QgmH2Xe11PVypgXpump,ok,0,0,91.8664,98.8978,970,0,6641.41,,0,unknown,0,762,Low Liquidity
HFejneeVmWgrCqzJsDRbQozacc6DCtMTna5GuZFhpump,ok,0,0,97.52,99.5624,268,0,5499.83,,0,unknown,0,1201,Low Liquidity
FcgmHM5DoQBVGEhfCnSAJFSMnkcQ1RJvGwhNuDv7pump,ok,0,0,98.4775,99.4757,677,0,3598.91,,0,unknown,0,938,Low Liquidity
648AtrKSfMiYGVVAew82BEiBrEowD5ujtWaPBVGapump,ok,0,0,95.3836,99.8114,697,0,18270.07,,0,unknown,0,1,
9ndeVSdS7wif4zCmDWd9kvC2HtjHzzZJJi2QUSvEpump,ok,0,0,94.1327,97.9179,977,0,7910.91,,0,unknown,0,656,Low Liquidity
FiBSKnRpjNHChN1BANpr3dsVFQuuHhETMen4xUDgpump,ok,0,0,81.0095,92.5345,7807,0,14719.65,,1,unknown,0,1,
6rRHwTdDAJwFYNdU4Z6CVGSwgTjBAaqMAj1w1kpopump,ok,0,0,96.2113,99.5595,1902,0,6690.6,,0,unknown,0,185,Low Liquidity
3b1n4XdhtnnNRTyp3UhHNTcb6QaUtLUUrydKnjHNpump,ok,0,0,81.7347,91.8331,3402,0,5762.25,,0,unknown,0,1,
F4aLcMxQy6CPcXAuER3J5QgB89n4fqBMs2bcrqQBpump,ok,0,0,60.092,77.9027,15099,3,19996.76,,0,unknown,0,1,
DFaAKiXKA9jXdkqRg6eB3xz5nTyX8qaYs1kdTGfypump,ok,0,0,68.9915,74.6428,419,0,9014.89,,0,unknown,0,2852,High holder correlation|Low Liquidity
EkqHK2MYQsGy5gdDSUavsu17kcvMGxEj9vRJUAqtpump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
Bp8BJj6VYuuJYBhF8Qv3QyXCm78nQBoM4cbGHmG2pump,ok,0,0,93.9468,99.3289,390,0,11774.21,,0,unknown,0,1089,Low Liquidity
6y7S5kvWjBBVaofHFCa147nvdBgyYSghiP5weS43pump,ok,0,0,95.2152,98.7583,1056,0,8083.7,,0,unknown,0,467,Low Liquidity
92ZyuS561trSyxufvuAXWejqXCDFnBR9mTMEKrj5pump,ok,0,0,99.302,99.8638,307,0,3231.82,,0,unknown,0,1227,Low Liquidity
8iZquyQEtH7aXJdh5DcKJumfjyiXD5kEjefotfaPpump,ok,0,0,97.8516,99.5719,516,0,4377.05,,0,unknown,0,1153,Low Liquidity
J5DSHRKa6rbdjkXt5kCb9tE86mSbJb9KnwXGPHGHpump,ok,0,0,100,100,2,0,5230.43,,0,"{'name': 'Pump.Fun',",0,1,
3sC7JbFpucPsow13ihQmCgM5PEfkK8z5HLp82xBzpump,ok,0,0,100,100,1,0,1658.3,,0,"{'name': 'Pump.Fun',",0,1,
8C3sRWnqToyjM7enYzatQBf1eyUbiGqHueXT8E7opump,ok,0,0,88.7297,94.4083,1903,0,4209.71,,0,unknown,0,690,Low Liquidity
5uyCj7wS9cVGBCpDqCWitRNbbRp9ARqfUZFRTrWHpump,ok,0,0,93.3686,99.9708,51,0,0.0,,0,unknown,0,28000,Freeze Authority still enabled|Low Liquidity
8wVQXVPjMmQUn3xfDe4kXcrvXp5cD4YTG7zpjKG1pump,ok,0,0,99.9969,100.0,11,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
7W1NXpH4VfT1W3jjkXJKeAaPbPAJySotgBhtXCaapump,ok,0,0,73.8576,84.8786,1780,0,5998.43,,0,unknown,0,1,
uy1mw482h68XDAokGYh6G4m3xgyWXEqjmxPYxCppump,ok,0,0,84.885,100.0,6,0,31.32,,0,unknown,0,108186,Mint Authority still enabled|Freeze Authority still enabled|Top 10 holders high ownership|High market cap per holder|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
AzzF8xUfHG2YvmtpD92Xw9wQ5VBqajp53n59ws93pump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
AsqkZV7KUd9qpFnBLVyL9hVnTiTuP9AJmUiYgCUapump,ok,0,0,99.9965,100.0,4,0,0,4,0,unknown,0,36200,Top 10 holders high ownership|Single holder ownership|Creator history of rugged toke|Low Liquidity|Copycat token|High ownership
3ykfVTBhroDFKUxA648R116VX7gn5Cob91VLkM3Fpump,ok,0,0,83.8297,94.7681,916,0,5816.99,,0,unknown,0,455,Low Liquidity
3ujDC8hzAzh2PPSNrK8ZuSzji9YpMmNafTMcqsTCpump,ok,0,0,94.1111,97.0798,2690,0,4928.21,,0,unknown,0,151,Low Liquidity
qm7sy3qzeN8ph3YYzw18mpkZvJHfT4EGuUri5ecpump,ok,0,0,87.7381,95.0226,2437,0,5628.9,,0,unknown,0,1,
5HRxj5tsWEEZ6dJF8LREcEG91eFWtTnF2ut3BPFBpump,ok,0,0,98.2391,99.6376,554,0,3443.66,,0,unknown,0,1059,Low Liquidity
EYrci5wDqErWHXjKPLxeWtbXq36JcFKzCC7JoMi1pump,ok,0,0,67.7962,78.1419,8140,2,16125.0,,1,unknown,0,1,
NtNVdb5sG3WrVx2vHsgyjGeCcsSaSNS1XjB7HfBpump,ok,0,0,97.7699,100.0,6,0,0,,0,unknown,0,24376,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
exRqAuXs967fDkymNXo4eqZEQihEubstBCXPXxwpump,ok,0,0,84.7317,91.907,4385,0,8819.46,,0,unknown,0,1,
CnGb7hJsGdsFyQP2uXNWrUgT5K1tovBA3mNnUZcTpump,ok,0,0,41.1282,58.9273,37906,1,44467.79,,1,unknown,0,1,
EVgPUtiE6Fg7T6RY16ACmydX7uucpCaqsK3es3u2pump,ok,0,0,38.7367,54.8897,10285,0,33827.2,,1,unknown,0,1,
2cxsnTbYxRZVse3eGR6GsRCwGyo2W3GEpv7EqNHQpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
274UNQwWb1pAeMyik6Tb41A9a8XpfCa2YmaiUMyvpump,ok,0,0,99.9911,100.0,7,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
HMap37T9dSRofRfExsxP4kHJgkWFaCuNzKZkP2VXpump,ok,0,0,91.7442,98.2311,1558,0,4632.65,,0,unknown,0,316,Low Liquidity
AY172Up96H27W49a11xULyqnBjvJRrvw4aReUJu3pump,ok,0,0,89.223,94.7115,1752,0,5761.65,,0,unknown,0,466,Low Liquidity
2gj28N1F3gKsA7PKdfPW2vSk9KFeSWAWnA8Dh2Eipump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24599,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
w1qRJro4Z9jDL5T1xdMxWj5VJDKMdXkTh42VqoSpump,ok,0,0,92.5536,97.8608,1118,0,3693.91,,0,unknown,0,834,Low Liquidity
By1ExmbUDgN78ZYs4CBGZGc6fc6c2ptiqEXbiX8upump,ok,0,0,90.9814,99.9289,126,0,5353.81,,0,unknown,0,1119,Low Liquidity
FSzAQmghC6yMARBmm6kHUZTDqi9B4TECP8T4NXg9pump,ok,0,0,97.9477,99.6467,877,0,3808.07,,0,unknown,0,849,Low Liquidity
CAsWN1Vpz7a2oDG7CB43cD4MgThUccT2wf1a2kZPpump,ok,0,0,99.6184,99.9874,108,0,3229.56,,0,unknown,0,1224,Low Liquidity
HW8YL52yTUJ4romUoc1PYcqEfFGwY4atArhEeKQwpump,ok,0,0,84.694,99.183,1475,0,5359.77,,0,unknown,0,225,Low Liquidity
6kfgKVgL9sQ6J6B34xFKM7pu7S42ptPFiRbB4EMipump,ok,0,0,100,100,7,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
C2LuB5y5AJ1pZvsPihwfL52x9q9MaVQeWB4bQacnpump,ok,0,0,90.8558,97.4543,1817,0,5014.51,,0,unknown,0,393,Low Liquidity
7vD2GBSkQ9VyBGaxfAi3xAtUfzBQcaK3uiroPNuJpump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3dj7LQupbUJdLwvafZF3jidJMmsfZAQELyZWVjhRpump,ok,0,0,99.0023,99.9724,179,0,3657.78,,0,unknown,0,1190,Low Liquidity
91eUZ2Pt3Cm57WyvrXmGo5FNPDxWDAV6B9WnJNy3pump,ok,0,0,100,100,2,0,3024.15,,0,"{'name': 'Pump.Fun',",0,1,
Hp3WCQE2gfVBYxyXa3RMFeiudSM1KMANnqQbmDLVpump,ok,0,0,81.7235,93.2906,2315,0,6722.85,,0,unknown,0,1,
6YjuogEuCbRPEoKdcqHjPzMHGBDSq5bsSv7X5WqDpump,ok,0,0,85.1829,97.1941,2540,2,7523.41,,0,unknown,0,1,
2TPiax5d168rW959yZeBexYV4kUGz77VWKDRVkBmpump,ok,0,0,93.74,97.329,1824,0,5315.27,,0,unknown,0,582,Low Liquidity
HFYL64N3p7ubgbKREb5o4Gv97pZfNN8AWXbzSnQipump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
8YzoSYXRMSf4GEVQ8wt2WUPfwji7YYFz5T586Dxfpump,ok,0,0,100.0,100.0,3,0,0,,0,unknown,0,24599,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
5NC7g9NzZCD5kg4gCLzHUVZo7SpBAhLKh58HZ8xapump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3U81fFW9iq3a4gcErLzGar8a3LmoFGs4NBLEq5UXpump,ok,0,0,79.8953,93.1134,2165,0,5902.85,,0,unknown,0,1,
68fFBeEYtpGzUmYghjUdysmoWj78hetJ8NczfnEhpump,ok,0,0,100.0,100.0,17,0,0,11,0,unknown,0,53000,Creator history of rugged toke|Top 10 holders high ownership|Single holder ownership|Low Liquidity|Copycat token|High ownership
HEvSQNuXVhNaYyoW1N8gG6BcMxJBGgiTQ2VfoNFipump,ok,0,0,100,100,1,0,0.0,,0,"{'name': 'Pump.Fun',",0,1,
2Lz4xVxfdLjnTD7Kv5wKc1wM9qKBqUsf4UpQCEDMpump,ok,0,0,94.407,98.7516,495,0,6309.23,,0,unknown,0,1093,Low Liquidity
7kW8PjZXdYJW3MjUafpPPAbHVpmtjNJcsppFmg1opump,ok,0,0,100.0,100.0,4,0,0.0,49,0,"{'name': 'Pump.Fun',",0,117601,Creator history of rugged toke
AT574xSGQgcfv54BWjitFYxLR4Dpwspe29jWHFP6pump,ok,0,0,98.4013,99.7865,229,0,3307.54,,0,unknown,0,1201,Low Liquidity
Hei9Ua5EZmUFKKnNrbF8mDpuoh3sks8e1szYyoqupump,ok,0,0,39.9452,72.1892,2469,0,30902.11,,1,unknown,0,2225,Single holder ownership
FZ5Zeb15vikNZVDNnvgdFhzJVY1oekXQXVfydvt7pump,ok,0,0,82.7135,93.8125,6726,0,7184.98,,0,unknown,0,1,
CaF7S1uFwgX72cEacTKPuX5PxGrdvTyyfKSyDGEqpump,ok,0,0,99.9766,100.0,5,0,0,,0,unknown,0,24598,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
68oxMPtzx77oDzacyjMk7oQ23KqvH2wqpwohtHA4pump,ok,0,0,98.5774,99.3406,657,0,3250.08,,0,unknown,0,1106,Low Liquidity
6JCK7Cq1Bmr6trQWBLrUncBxuBmdvzQUPDcY64uvpump,ok,0,0,92.2187,96.2839,3822,0,6039.81,,0,unknown,0,1,
HzpfTu225CNB9NxPKx7asAmcjBPsn6cbrXG6ReTPpump,ok,0,0,93.7571,99.236,380,0,5203.72,,0,unknown,0,1563,Low Liquidity|Missing file metadata
DAqbhuurcghayj6CZHmdPyDsiyTiyS72ei73VUdgpump,ok,0,0,94.4811,98.5614,1328,0,4267.31,,0,unknown,0,739,Low Liquidity
CovcDCLajoWWvQvK8MdYKGYTz2UxS5X6Em3irqKkpump,ok,0,0,85.586,96.7464,1378,0,4715.01,,0,unknown,0,448,Low Liquidity
Am7FpyK4hCxrZhURfnFLRiu7nCttNRCSM61EWciapump,ok,0,0,74.684,100.0,8,0,0.73,,0,unknown,0,28100,Freeze Authority still enabled|Low Liquidity|Mutable metadata
6n9tCWSJdipUk3NtBSbnPJzCHUyaSAnR6gLyZ2Arpump,ok,0,0,96.8812,99.9933,87,0,3001.67,,0,unknown,0,1224,Low Liquidity
Fm3UwnSNY1QzzkBA8i5vGT5oXik4DQe1ZiEUEw2Mpump,ok,0,0,99.3355,99.7486,259,0,3462.99,,0,unknown,0,1097,Low Liquidity
BT3w74Q4SCwGnCJFazfsyXgyvc62bM56pjD2s8CQpump,ok,0,0,95.9019,99.0175,1005,0,5016.88,,0,unknown,0,977,Low Liquidity
2HDuNVotKLb183fxgsmtTjzZnfJhAQaFmrUq3wcCpump,ok,0,0,87.2516,96.487,1228,0,4258.08,,0,unknown,0,560,Low Liquidity
5j1wWnDNiQepDvaMM3oh8dYdDtFjfEe4p8jar9gypump,ok,0,0,62.0959,79.9802,2366,0,9276.13,,0,unknown,0,1,
Adg3Ak3GsTJq23wBoGwvEQyyUuVafzURBTB2ipropump,ok,0,0,93.185,97.7067,3638,0,5023.24,,0,unknown,0,184,Low Liquidity
CaX3SRFjdqWfDMpTvXKtqsPK833inSMAKsMpRjkMpump,ok,0,0,84.0091,89.7724,7780,0,7507.51,,0,unknown,0,1,
BKv4TZ8vgTQLCgxqAW2cv9RNof7ivtEBh5KWAgeNpump,ok,0,0,96.8624,98.4248,1208,0,4895.15,,0,unknown,0,847,Low Liquidity
74Xv7WyoxktAWxoduHxWfjSkdwRP3WrQM5bwY3VHpump,ok,0,0,97.7795,99.3957,431,0,4275.85,,0,"{'name': 'Pump.Fun',",0,2930,Low Liquidity
8cGWLGUmnpmwD6DKc4QJnLnDhYSLsuwed9rJ6GQPpump,ok,0,0,97.9536,99.7854,144,0,3245.65,,0,unknown,0,1241,Low Liquidity
9PP58VWp8pSySZb6MXuKpxQtBRyyvJsSpqioWt3dpump,ok,0,0,92.0541,97.7724,1756,0,5110.95,,0,unknown,0,388,Low Liquidity
HaqNyHMwCP1YGCYgjY7kJNVd6gv4mz1Y75A4xKVUpump,ok,0,0,92.2296,96.4191,900,0,5129.33,,0,unknown,0,822,Low Liquidity
97dAijvoX9WXFXCoXNTMbvVHBGpGrSZUzQssfaxipump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
vVe16q1aGVSnZtK8PCXFnsh45VW6HCVrJPKCBSbpump,ok,0,0,58.9847,79.1987,8061,0,19797.58,,0,unknown,0,1,
C8Fy3RzVeekLi4DPpSdKzAwfS5AbA8bxZaKg2GVPpump,ok,0,0,94.5169,97.8816,1342,0,3786.34,,0,unknown,0,759,Low Liquidity
7WcxSCWQPNucewLmD9Rab6AmtxeDChuy31dxbTW2pump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
Bp2KgefjvRDhvuLGjXHsSFxmqkJEXk3ZAa1FQ4rWpump,ok,0,0,82.2603,91.9083,6763,0,11972.94,,0,unknown,0,1,
ERBeYFBP2oA1MpcpMAGEEpzBZVmBhjQu1BG4yML5pump,ok,0,0,91.7399,97.0451,2041,0,7503.54,,0,unknown,0,1,
4TC9sF6NTKFjUiSzojWnnRZ8peoxUjNePJrnTid6pump,ok,0,0,72.5411,88.1235,1152,0,5633.2,,0,unknown,0,68,Low Liquidity
9rqUBfsJZiwTx89LqeRBdfDsPHhKpauzA6GRFbfFpump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
98KzLGK2wobwYuJ2RyM9SJSyvizTLN2XhKHm5MR7pump,ok,0,0,82.0692,92.294,3009,0,7588.19,,0,unknown,0,1,
CSGB1SJtMtzFAKcmMVCnACRFBwgExnRK9F5jpWSDpump,ok,0,0,63.5582,81.1686,2539,0,7279.86,,0,unknown,0,1,
69WD5ws4DCyWskc6NbcDCdeKcREMwAVNybhUtGG1pump,ok,0,0,100,100,4,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
52xVvKFSxv8aFXkBVMs6bH1ZMkL7JmruqgoVyDxppump,ok,0,0,91.8016,95.5829,2123,0,5068.55,,0,unknown,0,274,Low Liquidity
6xs4Xrhpju62Q17aT8swkG4CRkFamabZETt9Bg3hpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
733eWDyQr2RhNkufBb7PKsoXG3LdLJaxSPLPfY5Hpump,ok,0,0,94.4004,98.1369,796,0,4007.66,,0,unknown,0,721,Low Liquidity
DrDevzHA2A5AmtwqmVtNUe3oDLUYVypx37HCXMgApump,ok,0,0,98.0486,99.6886,462,0,3621.78,,0,unknown,0,1147,Low Liquidity
4B9XcS9pq8Dz5Xji5M8hSMssme7ScNab4crAuLeYpump,ok,0,0,24.532,89.6616,82,0,0.0,,0,unknown,0,6713,Low Liquidity|Single holder ownership|High holder concentration|Mutable metadata
CwkGxm8n8r9C8LMfcHxpqcFFXuzfchZQPW9hTMU6pump,ok,0,0,98.7927,99.9991,112,0,3100.31,,0,"{'name': 'Pump.Fun',",0,1,
85y19AmkRFYMEKtSWQi5oWWixbNDy5rteHoFdbHYpump,ok,0,0,100,100,2,0,515.23,,0,"{'name': 'Pump.Fun',",0,1,
BjtV6pZWuQ8sxVwsKa7Q8uruJqd2NdWEfvk7oiUkpump,ok,0,0,84.6784,96.9602,3407,0,10570.41,,0,unknown,0,1,
8EykU1yooRwFVWHryP7hskb4w4uZDppeRRzFhkjMpump,ok,0,0,99.9609,100.0,4,0,0,,0,unknown,0,24597,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
8UtjAmZqqTD5x835ZzyxfH2PR7fEsWJEvX5SeRiRpump,ok,0,0,96.2341,99.6904,508,0,6456.86,,0,unknown,0,379,Low Liquidity
Eqz2e5a8NjpePQnE86wacA4M3Aa31JSutr99dqHupump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
2CYJ9qB6MJN3Tp6pTVjtUsk8hQynvByxbjpm1HDopump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
He2EL8hzZKZEQPZw3TvHCRoBeuh4rQzCBxvv3uCCpump,ok,0,0,56.3345,85.1373,2490,1,9650.6,,0,unknown,0,1,
HLgo3P6qf3b98pBabnWtfS9mbiXz8dRoM9KkcBcspump,ok,0,0,95.1286,99.1167,458,0,3935.16,,0,unknown,0,1041,Low Liquidity
2ZaSa7tmx1BRAAHneAREEdoZwFkRJnYDKeg993Srpump,ok,0,0,100,100,4,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
NpPeUGXDTaN4WMD8MPKj15QJyALP4m5ZyqMw5sypump,ok,0,0,95.3637,99.0318,592,0,4187.23,,0,unknown,0,903,Low Liquidity
BJnJAG1mx1DtWHkbvP1cx3DC1B4sXfMQpftNVDdGpump,ok,0,0,100.0,100.0,10,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
8zZT1wsj1FusRf8BqdJj8c8Thp1ZN1HWEttz9Rtrpump,ok,0,0,97.9536,99.0553,1100,0,3969.97,,0,unknown,0,818,Low Liquidity
7kk36BDqKc7QtjKDz95YUDd6vri2x8uqjUYYdGjepump,ok,0,0,100,100,1,0,17.47,,0,"{'name': 'Pump.Fun',",0,1,
3fPH9qQNdouzW17xwrvkDZegSyHmMAY995tgLz55pump,ok,0,0,98.2276,99.4845,497,0,6863.87,,0,unknown,0,691,Low Liquidity
9jchMvvpkk1ven7yiVnTEnC8Y6XJkemRhmojEjTHpump,ok,0,0,100,100,2,0,2029.15,,0,"{'name': 'Pump.Fun',",0,1,
7h1TWkbtsusqbcrSBAa5AJ2He88DpXxPwcTNKY9kpump,ok,0,0,100.0,100.0,4,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
ogAiuaPFGJB2vNDMUpV3A76thkD75aC9tuBDrEApump,ok,0,0,97.3416,99.3911,520,0,4039.9,,0,unknown,0,719,Low Liquidity
4j8qGC9JDfo1n5GX3DX1eetXe9Ge557gpp8Z4LHkpump,ok,0,0,97.6108,99.3386,481,0,6816.17,,0,unknown,0,710,Low Liquidity
JA3Ud3YU86qXP7U7a49PArDKXhK28eAfSopp2Sz3pump,ok,0,0,91.4129,99.0624,1241,0,6466.19,,0,unknown,0,766,Low Liquidity
8mEgRMwrkgfsuddDTktooesgUbcPTgAz4SbfoskKpump,ok,0,0,93.6887,96.1742,2084,0,4443.87,,0,unknown,0,607,Low Liquidity
CbM95hzw5MCYkQtVvZMABjCUrZchwRdiAHB6Fc8Upump,ok,0,0,73.0369,97.2284,45,0,0.04,,0,unknown,0,46424,Freeze Authority still enabled|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
39mFQ17g6fj9SMQqtbE5LzDpDzTWVVKoQ5RVcb9gpump,ok,0,0,94.0675,97.5153,1093,0,4649.38,,0,unknown,0,2851,Copycat token|Low Liquidity
EJMNLsLodt9ytfE5E8oKksdgnkDdU8gGYCKFpSUMpump,ok,0,0,86.6387,96.4034,1269,0,6370.16,,0,unknown,0,1,
BLdVQLXEzFzRJe9bXV9YoPEq4GKsGtgzGEefK9g7pump,ok,0,0,60.3551,79.4251,2967,0,10749.3,,1,unknown,0,1,
B52DtwFKVN2eAsFkwRBSA2AtWaLvNFnh4Nb2h29Tpump,ok,0,0,95.4082,98.1585,1847,0,4451.18,,0,unknown,0,405,Low Liquidity
2VinanJv2ADU9RfDtGcp6m4G2hKzzkQqWnbCyyiNpump,ok,0,0,100,100,2,0,3186.41,,0,"{'name': 'Pump.Fun',",0,1,
Kn2gWpQxnPPkUiEQy2nY23XPEnCqeD6cbTVkug2pump,ok,0,0,100,100,1,0,1830.54,,0,"{'name': 'Pump.Fun',",0,1,
3bqnPCJwaLJ167MsupS6ZAXjyLo36BbzqzZEYDAjpump,ok,0,0,81.3944,97.0996,1176,0,8912.49,,0,unknown,0,382,Low Liquidity
BqoaVpQUua1o8zHLdfpvMWuXFfJZMyvRHTWaZXtCpump,ok,0,0,100,100,3,0,2042.89,,0,"{'name': 'Pump.Fun',",0,1,
C1KG6bSVvBHMWAbKU1Bx5HHx2hm4YtMQf4EWnZSRpump,ok,0,0,100.0,100.0,3,0,0,,0,unknown,0,24599,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
AshCp63UfAaagrGmiuuMTAotvNeGUWwmnPSsqW7mpump,ok,0,0,90.339,96.976,772,0,4879.05,,0,unknown,0,792,Low Liquidity
9kqDEqHGKsP6rwEMv3G5E3y9X5T88qRzme5bv4pepump,ok,0,0,100,100,2,0,3077.35,,0,"{'name': 'Pump.Fun',",0,1,
CA6L25ZJEwritZj88g9meJcVaSt3UFAGsuc5GuSQpump,ok,0,0,94.7083,97.4082,963,0,3884.97,,0,unknown,0,828,Low Liquidity
5RtJeN4iggJeS2KTN9Ep5FEfMLTjSTtkpDZH8huHpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
5LQkL9582qoxDkgshJz5bcU6qtkQH5wXiYiUcgf6pump,ok,0,0,100,100,4,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
Drc4HGtbSroJWu5kjP2MgRfNS88BH1doniqn9KZZpump,ok,0,0,91.2332,96.718,1739,0,4275.48,,0,unknown,0,546,Low Liquidity
2eCKzhXd4v9QS4Huic592afTNMgHr5HjwE7Gurbepump,ok,0,0,84.0674,91.8392,4690,0,6935.41,,0,unknown,0,1,
6914wtkfdBujoFM6nhHeGRzMSekc4MHTLEKRR2whpump,ok,0,0,92.5778,99.8762,366,0,6130.72,,0,unknown,0,980,Low Liquidity
CpfJLrcKurohU6C8t9TxkpbFtFohja2YKGfjwpzXpump,ok,0,0,80.8247,96.7772,1091,0,7850.29,,0,unknown,0,309,Low Liquidity
6LJaNpynfDj5dX1dJ2sdGDqmUzkqsVGCza5WLr5Npump,ok,0,0,79.709,89.3132,6129,1,9827.73,,0,unknown,0,501,Missing file metadata
CJ7Me823RBYFqTAkHU4LGqr468UwotmxNkdG82oopump,ok,0,0,69.2371,85.6548,4373,1,9678.68,,0,unknown,0,1,
A11P4YzikysrP8KAwhiT2xTuGMHpH6i9oHSZnntapump,ok,0,0,78.8435,92.8295,1432,0,9089.73,,0,unknown,0,56,Low Liquidity
7FqbUMfC9QwR3uySiXjhkPSna9oDgw1NisBY4e7Rpump,ok,0,0,87.9024,100.0,22,0,0.0,,0,unknown,0,3100,Low Liquidity|Mutable metadata
7tjJLPw8Gf7A9D4VcgC3SYdZuyikgVNUHyGEdCsUpump,ok,0,0,86.673,98.5208,692,0,3800.09,,0,unknown,0,820,Low Liquidity
79WBBZSMAks7d3rbCYBb2rcehCGnGKauuXBheDQSpump,ok,0,0,100,100,12,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
7SZPLN7SiUBsYDk8MTducjGCcFgG7pTbiw8JoLyopump,ok,0,0,100.0,100.0,3,0,6820.24,49,0,"{'name': 'Pump.Fun',",0,117601,Creator history of rugged toke
9GBByfZfB9MksLKBqs25GCSHpncB3PsikPkLuZMzpump,ok,0,0,83.3898,93.0342,3387,0,7170.68,,0,unknown,0,1,
