address,exists,owner_prog,acct_type,mint_auth,freeze_auth,supply,decimals,token2022_ext
4SUiM5GjTevJvcj8WtRYtSEUpNd4KMxxNLTfXnkeMG5G,1,RAYDIUM_AMM,,0,0,,,
4SWdQbR2YubpixkGXsMdxjaN93X3THxZC2BJ9fDJCNMQ,1,METEORA_DLMM,,0,0,,,
4SWtCqdQWAeJESYg5AxXcjis1SZFrBoeKKzNnnQxTx1j,1,ORCA_WHIRLPOOL,,0,0,,,
4SXXJCazvyDB2wa7QpNbgeefQxykRcNMzkRbaHMCN7BH,1,SPL_TOKEN,mint,0,0,971208148628490305,9,
4SXcs7Q8pR3DLQFgP4tpSVAeGoqTpkphd4xni2dHGU3d,1,RAYDIUM_AMM,,0,0,,,
4SXo8XvtAmVZvXjJrDGXHcn6Prfb7nDCUfssBLwrEzas,1,METEORA_DLMM,,0,0,,,
4SYBjk82xjHT5Uu76nmr9vCfAhCmAxxsaqmAe8fg3wnu,1,RAYDIUM_AMM,,0,0,,,
4SYEnxHWuj5gL8EbgW5nCxGDx1A9r18PmiNcWBJcHXZz,1,SPL_TOKEN,mint,1,0,9613743835423679618,9,
4SYJZLusFQFZZnTasCGSi8DeEWQ7A7JDS8J1zM6T7pZi,1,SPL_TOKEN,mint,0,0,997046018814697,6,
4SYM4VgkPhEyhfN4zLAYYrdKzQgZgetDskfmZYRrJh3u,1,SPL_TOKEN,mint,1,0,2610,0,
4SZF4dHd4bGeefM1S2TfL2iXestYJgdAGKasz3KZR8iS,1,RAYDIUM_AMM,,0,0,,,
4SZjjNABoqhbd4hnapbvoEPEqT8mnNkfbEoAwALf1V8t,1,SPL_TOKEN,mint,0,0,99998237421577,6,
4SbWXgEZTMwPjRRUEK5qCXDoJ4FayPQaQ4bJaNkmzAcg,1,RAYDIUM_AMM,,0,0,,,
4ScPcwLJ1QJxpBBnw61G3uKUwRSZgNd9jTXvvsJTbREt,1,SPL_TOKEN,mint,1,0,854127882685702896,9,
4SfZzgYEVY8D5N9qJYF3uZZHGZd7pBAamC5qtKwHXHvP,1,METEORA_DLMM,,0,0,,,
4SgkVuSYJs6pX3L8Ui237KFCMpwsnGB5RsFmsF5ZLh5p,1,METEORA_DLMM,,0,0,,,
4ShPXocP7H3fPRq5GpdwYrDrzpZzEJHH5xVeLeDdWtrN,1,METEORA_DLMM,,0,0,,,
4SifqssW3WSw815ELNykw2yU1FhCGPGepL6RQQzF2DdN,1,SPL_TOKEN,mint,1,1,977045922048435072,6,
4Sm1WunZeEtZZ9y2W4eMac2gpS4ZkjFQ6DDmf4QSVDoW,1,METEORA_DLMM,,0,0,,,
4Smf8x78Vgp7oNLEHNSBBfohC3Uobqi36VJYi3CbFQgc,1,SPL_TOKEN,mint,0,0,979976481814482,6,
4SmqVuMiaenkMstsgTCXPNcwC9Tv1u49QkofDT2FSmUp,1,RAYDIUM_AMM,,0,0,,,
4Sn2M511m1VVbtJDcJqvZEGEJRqe2K7MahUM69HipSZL,1,METEORA_DLMM,,0,0,,,
4Sn7ZpQRzQ6dy77RbejcAkbjMZyBtEXjT9iuFiKSBFht,1,RAYDIUM_AMM,,0,0,,,
4SnApaKcBE2WTXVo6mpRYi47hGqvZXYkiLQjaHDNxiVy,1,METEORA_DLMM,,0,0,,,
4SnHvbNpNBhXGk4BrSJzuxjHUW5rzQBX9h6YEzHKbwjD,1,METEORA_DLMM,,0,0,,,
4SoypJ9n8aTPjC856rDSW6XroaF5V78W3QmXZtoyaEpt,1,TOKEN_2022,mint,1,1,1000000000000000000,9,metadataPointer|tokenMetadata
4Sp3aKRX1fkqG2yv1rNf1f6uh9uo7VSNvV7WTmPXt44z,1,SPL_TOKEN,mint,0,0,99761123868161762,9,
4SpPXgHPJZ8ExkE93JzMbV5fkYjFwWJ3JEpDfK3fRfu9,1,SPL_TOKEN,mint,0,0,287759948370035528,9,
4SqCSgtzp3CcXuLS1CFru6GqSFMxbNSKzuBzWFETebBi,1,SPL_TOKEN,mint,0,0,999999645795061,6,
4SqkYZpYe8aBFNVGqmJYzSVWqMP2ChreEYbLDAUzsXcg,1,SPL_TOKEN,mint,1,0,1000000000,2,
4Ss7rBNKip6m8toEZj7nUwhkS1NJvQLKCrgHBZLkxiqS,1,RAYDIUM_AMM,,0,0,,,
4SsNacjgQvDYmBsYhs1hUPAzuaHo7hEdi5mRnPSQZ1PP,1,SPL_TOKEN,mint,0,0,997873245566440259,9,
4SsRGQJkjUgsQkf1xhsqvECPknxSobZHLpZjzX7PUtyu,1,METEORA_DLMM,,0,0,,,
4SscFsxmtUbt6n9t4yiqwNDUyoAD1xN3bpjuQP9t3dz4,1,SPL_TOKEN,mint,0,0,998651972213265,6,
4SsjBvyd6ezMn2nDNghxoY2YaQE2mgnF6JxP51vG7PAi,1,SPL_TOKEN,mint,0,0,963253348828977913,9,
4SsnREyjc6EsnK4sXPzq1pCgGdidQ2JMS3ZZNLN1qX29,1,METEORA_DLMM,,0,0,,,
4StCQha2DHVe9egmLthzmg3N2uU9vLFAqqBrrfJBpump,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
4SttZwB3GrEkFWnLfLSksm9fCi2tHmWCiquVEzmupump,1,SPL_TOKEN,mint,0,0,978290081480630,6,
4Sv7SMkqhKVrAwYpvhMFzKs7VBwomCjxeQu323tZmu48,1,METEORA_DLMM,,0,0,,,
4SvF1tQ24M2kFFdvfFVCDDQampcMP9Rdmvwm8SUNLhEt,1,SPL_TOKEN,mint,0,0,999588343855228805,9,
4SvKz3skKgR2yVX4wXwFUkP5f6qpDmCL9v9wCCiDppWd,1,METEORA_DLMM,,0,0,,,
4Sw6nytKbCJh3HbpCUWsFrCo4RahVzpT5vKtsTGD94UW,1,METEORA_DLMM,,0,0,,,
4Sw7UCLm8JWCxqbVyoKn7JKqytRsUhBCLt7RnzmXSbCf,1,METEORA_DLMM,,0,0,,,
4SwPn5XexfrBn5JVuT6zQkhRh5ZNL2RwnbrF2ZxR4g8b,1,METEORA_DLMM,,0,0,,,
4SwTWWMWGv7p68otEyBBSyrpe7MoFhb6hcCTdoU1KVNb,1,SPL_TOKEN,mint,0,0,999999999999999,6,
4Swh6SkgFotuVFJoukCP1YcStLkR8QxkZ6RVCsLTpump,1,SPL_TOKEN,mint,0,0,973130491057305,6,
4SwxYnVw7WBchjKSFhi2kKPzDfAKnUpweM4y4yJgyEWx,1,SPL_TOKEN,mint,0,0,7492461130807784962,6,
4Sx1NLrQiK4b9FdLKe2DhQ9FHvRzJhzKN3LoD6BrEPnf,1,RAYDIUM_AMM,,0,0,,,
4Sx7EoHzS7ZxMq8daC36HwAM7q7bE2xovriFGXzvqe37,1,RAYDIUM_AMM,,0,0,,,
4SxmaJiGihRoQaXRYSfqNnFLPPuMtC38Pfp5RjAmozVi,1,RAYDIUM_AMM,,0,0,,,
4SxncNB11cVA8MHZi1Uv9KactpehAHUTsV7rV1SzW5MX,1,RAYDIUM_AMM,,0,0,,,
4SzX1vnhvjWj5GyoZM5ELsmNasWav2ZtAboUBqR3F1za,1,RAYDIUM_AMM,,0,0,,,
4T1ToBtNLDX8Z2pZ5LU54Jdxvf9CybsjL1FcJmwLPtNv,1,RAYDIUM_AMM,,0,0,,,
4T1d5M8X8dfKL2JbZaosQGbc7WqwL1McWGCJP6fVpump,1,SPL_TOKEN,mint,0,0,997542076596694,6,
4T1oxgie1ebKgrZuzfnFXXVUzTmYm6YFRSQCuGPKh9wP,1,SPL_TOKEN,mint,0,0,996101746110214535,9,
4T25N9XfMdPSCvhzJVMQNiVAoTGpMqKSK8uAx38N2mHb,1,SPL_TOKEN,mint,1,1,124052,0,
4T2BQVS1PGq8bW8HPtdozCjEJTqqdbR31CXk7aZQJazf,1,RAYDIUM_AMM,,0,0,,,
4T4PV4iKEwfd7A1KXPmEsrGcz2QHGDZDV3633ChFLGVR,1,SPL_TOKEN,mint,0,0,995030619585345,9,
4T5YxQkMtfz53ByMfyyNih2vFMk8teRQXUmPDvdtQXkK,1,SPL_TOKEN,mint,1,0,100000000000000000,9,
4T5nntFjP4cmyRkhgtEjrgjjnAEhEe2coxY1pewysy5J,1,ORCA_WHIRLPOOL,,0,0,,,
4T6kLYwYiBBTmiBLkXw3dzaCVc13w9TUh3TrUbVv4PkJ,1,METEORA_DLMM,,0,0,,,
4T7Uq3mJbR1RMGcTh9ReJ3FjixQLr3Pi88qsiYitpump,1,SPL_TOKEN,mint,0,0,997949955044665,6,
4T7qPLko8ou23oNj8PxBqTufvn7MhP8j3jemiE8UpR6B,1,METEORA_DLMM,,0,0,,,
4T8T6SiaWVXrPfiQ9gdeacff2AveAqd6GqDmh1HpiHds,1,SPL_TOKEN,mint,0,0,99531210134257,6,
4T8k48kwACoEdNjnqcZ3iN8KMvCUxZGgRFbrGnYUW4HC,1,METEORA_DLMM,,0,0,,,
4TAj8EAW57FzMhZ6QNakXryff2Rr79JsjrDzKEijWebo,1,METEORA_DLMM,,0,0,,,
4TBocj8qeDQAKkuRraW7Nact3HkZbmPVMkrpPjeoquqS,1,SPL_TOKEN,mint,0,0,87263667676525,5,
4TC1VX9XGywWWptTjPTnvn3AY4KVQPxFbTxycaXQQooK,1,RAYDIUM_AMM,,0,0,,,
4TC9sF6NTKFjUiSzojWnnRZ8peoxUjNePJrnTid6pump,1,SPL_TOKEN,mint,0,0,998738262973203,6,
4TCbQydSdtXpEg6xiB336g9hZinsP64AKPAsMwCJnQPi,1,RAYDIUM_AMM,,0,0,,,
4TCce7TpkE3LxDnQCBdyFi8CmmsrsPQgRn4fwJvHxNFm,1,RAYDIUM_AMM,,0,0,,,
4TChtiKFcwQMy96AnDxtXrBesdHM1pXgTAhA2isgPSC1,1,RAYDIUM_AMM,,0,0,,,
4TD8mSEQyQZwch4BzyJNjVvwJ66ERf7eCuBMfQa1EUrz,1,Eo7WjKq67rjJ,,0,0,,,
4TDiPru6QdG4X2JXr1z9ZMqoLLBwENcC32Psvk2pZWJu,1,SPL_TOKEN,mint,1,1,1000079439993475480,6,
4TECfrYNQiZb8pBwJWLLGz7GFT7ozocGo2UL93nx6YrN,1,SPL_TOKEN,mint,0,0,998645188587603,6,
4TEi7C11G99qKaeerUxMJSRftaxgA7fidtP5hVVZE8Ax,1,SPL_TOKEN,mint,1,0,999866814671954591,9,
4TEqdi3HtggSZZBfysx8C81Wi8HNv81yQVWQMXdm7nKh,1,SPL_TOKEN,mint,1,1,2924170893,0,
4TFEwDv8pEA6XdhbkMxTXZcnRLDCvi1X62CBhXwpnQuQ,1,SPL_TOKEN,mint,0,0,3093105770311608,6,
4TGVGqg37sprNZcsncr3qZcPDQdTeQNqLPkshHQppump,1,SPL_TOKEN,mint,0,0,998149210845320,6,
4TGWZ2vWoVKNN7Ljsbr4joMe4SxiMtWqpLqArnvp5M14,1,RAYDIUM_AMM,,0,0,,,
4TGxEDZDKjcavx4a8THx8VhzXkNYV3spxpiR5dapHkrj,1,METEORA_DLMM,,0,0,,,
4TGxgCSJQx2GQk9oHZ8dC5m3JNXTYZHjXumKAW3vLnNx,1,SPL_TOKEN,mint,0,0,49992353769731661,9,
4TH9h9tE4KNPoLj7JuBnUd1Sd1HSGhbR2zdyjRd7qQc6,1,RAYDIUM_AMM,,0,0,,,
4THXUwLmo7QVxkvE58rFs5KmU33R81wwxVp2YxJz6hXw,1,SPL_TOKEN,mint,0,0,993345071467777,6,
4THZHRKRbqSyvtnVDdFT57kMRRMTEcHtXi6HMbif7m4F,1,RAYDIUM_AMM,,0,0,,,
4TJ34ipu5fNrCfCaRkw39LSCbuLo8kwSGaKKvAtamkyS,1,SPL_TOKEN,mint,0,0,9999900000000,8,
4TJ3RPik6CLY5XJDC2WgCqc9kozkY7oKHASW6f82wSXQ,1,ORCA_WHIRLPOOL,,0,0,,,
4TJFK4MZ1DnnzRaFWnPCmYUFdxhkSQ3AY6DjXoNt3e6h,1,TOKEN_2022,mint,0,0,1000000000000000,6,metadataPointer|tokenMetadata
4TJKdGhyaFKHVc1Rgvw9XQpiz7gXVqnhbGCQusHkBSYb,1,ORCA_WHIRLPOOL,,0,0,,,
4TKbCxrLaH1tWQbxuEcNFZaamVhZFsxudJt8jmHQTauZ,1,SPL_TOKEN,mint,1,0,1017756558657358,6,
4TLWLyRRmpXzDWMypJzg6T2rZLvNnLGMaEFAkmq8qpbB,1,METEORA_DLMM,,0,0,,,
4TMNVeTqVc5dkHeXy2aYiPGex8pJrbGBgn1f1hCdpump,1,SPL_TOKEN,mint,0,0,684857390156500,6,
4TMUbpheYTguCqrhMeMnCmL4Pa4UNamPLxi8CjRhQzne,1,METEORA_DLMM,,0,0,,,
4TNVPYfNKuCdg2DjcfyMktRYALAfz2nq3XZvnJ4Vep5H,1,METEORA_DLMM,,0,0,,,
4TP9AbeSnXpNM3SswFDZUFqZtEP7KXg7dfe85C49yJeW,1,RAYDIUM_AMM,,0,0,,,
4TQ8Grmh3HUtBDpzoA9fS6xL8HQtAKpUZ5ByaUttpump,1,SPL_TOKEN,mint,0,0,987545800180800,6,
4TQwYZJY3gvMGVHgDL1knxZjofp2VRvsKYhphjLed7nr,1,Eo7WjKq67rjJ,,0,0,,,
4TR373pR1BedVer6G1RpePswdtDFSM4Q9N7DRhFnc9yx,1,RAYDIUM_AMM,,0,0,,,
4TT62MBAWgE1m9hJ7ABG7VvgGvnth3eXe6N3MB6xKSqt,1,SPL_TOKEN,mint,1,0,999999999950511,6,
4TUNE6bJJeHGVZp1Y9KsMeGL4ViAwyVnddK6bTEVtr8N,1,SPL_TOKEN,mint,0,0,886130254322252,6,
4TUNzcgp2fPD48fcW4seRjyqyDZMrPj4ZubnXFEsKeYk,1,SPL_TOKEN,mint,0,0,35894493684125369,7,
4TUitGv4kaRAAPqKCRemHtYWqHAXaPrNssFUYzLTh2tx,1,Eo7WjKq67rjJ,,0,0,,,
4TVabKMqYR37fQaKXe6bz7zkynTWnz6G8UvZ33RjBeYV,1,RAYDIUM_AMM,,0,0,,,
4TW6ZUwfii2zVNmJ5oxXh9gHcu1GXM27KwYZfTmdhQUF,1,Eo7WjKq67rjJ,,0,0,,,
4TW7pASNzaizZBSQXddM2X94GLnG9F1Yj6spuFVsNVEW,1,METEORA_DLMM,,0,0,,,
4TWe5RmM7TLLgApDX3339vHL9qRt7MKyQb3CyhmmD2AF,1,SPL_TOKEN,mint,1,0,2395103306466548717,5,
4TWuHfmhKX9hGHVGocu9jvyva2bQP1VKLFdGZYKMSSd6,1,RAYDIUM_AMM,,0,0,,,
4TXWs6DGYz1w8fQHqdsqjfvttMh8WbRWuCEqHYoviXWn,1,Eo7WjKq67rjJ,,0,0,,,
4TYRTTJo6WnY6eMTMA9YruDbAsKNJQz4KqvHi7scY7MS,1,ORCA_WHIRLPOOL,,0,0,,,
4TYYYnPenkdo6QMciPopKdH1jsgwUmbx9HBPk97ZDiJW,1,RAYDIUM_AMM,,0,0,,,
4TYioPpHYwCMqWAdGqYp3fA5xm1az21z4W8S99wCoNfA,1,RAYDIUM_AMM,,0,0,,,
4TZZhZiXTxPSRi8QPRuGFzb8NzxayXohFdKdiZk89ZxN,1,SPL_TOKEN,mint,1,1,18,0,
4TZb4wPoeQ8WobMWtrVHCki99K1v2C5tnhw2aNSWusLW,1,SPL_TOKEN,mint,0,0,975310682263993238,9,
4TZdeeF4qG4GMJs3dXibEUFPXA9LM3yQGkiTR4G4zyHN,1,METEORA_DLMM,,0,0,,,
4TZipj3rfew8LtjQ2Srdzei63TLm5iM99HL8UAyMj1UQ,1,METEORA_DLMM,,0,0,,,
4TZybBMfsz7hW9hvnetHmjL2P7btzNu2MxCdVEDGHv9P,1,RAYDIUM_AMM,,0,0,,,
4TcL1qkzwpjW55HrmXoBL8UKC2tKEHkr7AkCxYjCpump,1,SPL_TOKEN,mint,0,0,878146879302787,6,
4TcXkqES6PGrHdgHh3JJVgqs9NRAacQWkDtnidF6gBux,1,METEORA_DLMM,,0,0,,,
4Tce2oknrix21BzCkEZRCoY2XroREf1ygvHawAw7dDp7,1,ORCA_WHIRLPOOL,,0,0,,,
4TchTH2JxYVy7rgb2nUgBAs497zTUtMqzSa4JRZd8YJr,1,Eo7WjKq67rjJ,,0,0,,,
4TchixmssSQHbvhEoZT1bA7hYPXwwNWxLq1Yvv7pa5c1,1,SPL_TOKEN,mint,1,1,11695899412,9,
4TcqMXdZBjxirf2vtYikWt1ix3YoHJoFAZwrqe39pump,1,SPL_TOKEN,mint,0,0,999243079178725,6,
4TdDQBmQhcwzo5aKvb8UgftaT3H1r1SeSY7z1eu4qosD,1,METEORA_DLMM,,0,0,,,
4TdWr7w86FXta6jGmFEe7N5ZUWhgHzniZUnq48iu3rvL,1,RAYDIUM_AMM,,0,0,,,
4Te4KJgjtnZe4aE2zne8G4NPfrPjCwDmaiEx9rKnyDVZ,1,SPL_TOKEN,mint,0,0,992221776441901314,9,
4TfN1HsUTGzQ1NnR4qm9B8gNtqsRhyk38zufJZu9Fnf5,1,SPL_TOKEN,mint,0,0,4163691681074898901,4,
4TfaCXu6khTRJA5ZYwGTFbLg8Tzx8qXvbvAxWkbWpump,1,SPL_TOKEN,mint,0,0,999890864302531,6,
4Tg3gmwgvJhSddgBp3L5bY6YWDAHT5MEvris5vmQWq9S,1,Eo7WjKq67rjJ,,0,0,,,
4TgTxW1xTavMrSdJmKg6dApF6KiU3UbpgH7qZ2zgS8Sn,1,Eo7WjKq67rjJ,,0,0,,,
4TgVcdZE4G6sSxGo44LZneD86KS3cHW4VxL2Fi3yk8z4,1,SPL_TOKEN,mint,0,1,100000000000000,6,
4ThReWAbAVZjNVgs5Ui9Pk3cZ5TYaD9u6Y89fp6EFzoF,1,SPL_TOKEN,mint,1,0,9311773133544417,8,
4TiBKJEg7QtbsS2X7fXmsJBJX246c1SPHjxWptqcjBvR,1,SPL_TOKEN,mint,1,0,1000000000000000000,9,
4TibuyeKysapbatmyARa5hom6y2yVzc9VmbpUeVpfYhi,1,SPL_TOKEN,mint,0,0,9999741853475454217,8,
4TiyuW56AbCbuf6zrxUSUStKogru5aw2VJZLyZN1gjTe,1,Eo7WjKq67rjJ,,0,0,,,
4TkVX5bR3Zden8yxkv74vT4fnypyygd59hAkxKTqAoKX,1,ORCA_WHIRLPOOL,,0,0,,,
4TnZpQJgybey7YNAgmaKeKoKootqpJs1S3eGpzZXME75,1,METEORA_DLMM,,0,0,,,
4Tnn1bQxnAr9XZmqvhSwchoBjMpzQyaUw9EHeh96nS8H,1,METEORA_DLMM,,0,0,,,
4TnrkFrGHinMJtBvQPinDGYQZ59osBspcLJjgZkEQRxE,1,SPL_TOKEN,mint,1,0,26378960694576375,9,
4To4sD5AJNGGFdYfgg9Zab1HQ2hLbvu7Bc3vz8Cn7u5H,1,RAYDIUM_AMM,,0,0,,,
4ToUtix192VLhXMNu1zBtWwjLa65127sWBfxkH1tzfUW,1,SPL_TOKEN,mint,0,0,996685742024622371,9,
4Tq7Z7xm6HpCfEvQzukVryR2Df31BwrRi5ZBk8MzPA15,1,SPL_TOKEN,mint,0,0,993194013692776,6,
4TqK1D1wrLDuo3AsQTtM1jTjLtPoHWAPvSjkM9sHoT38,1,RAYDIUM_AMM,,0,0,,,
4TqWC9qkb2ggN6B2TtNHBkKgjHoKd3erbdWjZEAPnLsy,1,SPL_TOKEN,mint,0,0,998018053185081612,9,
4TstvTm7r8ocqKz8g1urX49i2V2LntqsPm65mFcX7Vx1,1,RAYDIUM_AMM,,0,0,,,
4TtAr3sYuXi7bBkg6vCf1rqitJyX9GwV9Ki5KZckntR2,1,SPL_TOKEN,mint,0,0,7367400647016543,6,
4TuDBxJUofDqo6EbcByESnFzMfsuCQKMkoogYXRX4G4c,1,Eo7WjKq67rjJ,,0,0,,,
4TuJV1Hc7fMKmJ72FHi8M3PftWg24PhcXb6DEKygTBvV,1,RAYDIUM_AMM,,0,0,,,
4Tv17KgKx86DFViTGx2SYSBanpardeFxDmA7gvq1KS6W,1,METEORA_DLMM,,0,0,,,
4Tvb3qmvDZDheDbdM4zdoaW8WkSxKnJA6Jb8jqksNrqz,1,RAYDIUM_AMM,,0,0,,,
4TwPURnw5SfKF5cmwDoZX7UUWmKEZAHj66WYqYiZWCTG,1,METEORA_DLMM,,0,0,,,
4TwfdKtNp8L2cQjPuyV3gebGw6yrMi5ojkJyodL3JuGW,1,RAYDIUM_AMM,,0,0,,,
4TwqfeUoAYPgEfkF9tEW3GPhg9WQLGcpSud3Ahnfi47a,1,Eo7WjKq67rjJ,,0,0,,,
4Tx7KeqSmAn8d1Kw32RCJWkYHHPUCaNx7VhU7A7o52Ei,1,SPL_TOKEN,mint,0,0,996407911882486,6,
4TxKSZUNhf4zGBZ5gjY5JLsFDHj8qw6Z7tEG8iSW6m5M,1,RAYDIUM_AMM,,0,0,,,
4Ty1emZRHte9uBsrc3BgRwnT33FGymuvkGhdR3FPgqb9,1,SPL_TOKEN,mint,0,0,2000000233440767,9,
4Ty7tWZVEFor2PQq1ioDFb8MghHvFPb9ZeCpjuSJ9zBM,1,SPL_TOKEN,mint,1,1,10000039837074988813,6,
4TyCgEvarS3FQBocG3RUoBjXBH21P1MuuxDJn3oEW4Mk,1,Eo7WjKq67rjJ,,0,0,,,
4TyEcKPXW6peebi1osEMcBvTnW8LguNdst3aPeA7sRjj,1,ORCA_WHIRLPOOL,,0,0,,,
4TyXexYsJqy9n1vVFVkHn1CUxabP2cht3BSE74PSG1pq,1,SPL_TOKEN,mint,1,0,9996972870989292,9,
4TyndzK6dhDg8qwfeV37LdQnQJ19huBzFsoieiYj39pC,1,RAYDIUM_AMM,,0,0,,,
4TzbRqrKwutciPaNEa6YqcNSfoG4g1QiNYWKtGm1dNSa,1,SPL_TOKEN,account,0,0,,,
4U15XJDbAqJhMethza4LZhWD6V24WGuFmcxeFGFdE2wC,1,SPL_TOKEN,mint,0,0,985427500300211,6,
4U19HqJJn2QY9YUQ2e5oASAoPhC2GgT6dpezEJQ92A8W,1,RAYDIUM_AMM,,0,0,,,
4U1qiLipg51gKjdwyEBndYX9AAbSv1cu2tpqFNXJ9UA2,1,SPL_TOKEN,mint,0,0,98146964624,5,
4U2DDWgyUkaEGtgyvUThgeL4VrmEvfn24p4aDyjoeX6v,1,METEORA_DLMM,,0,0,,,
4U4vH1J84b8JrH9jn1DKFCymTUWbJLrFepZd38LqUkJq,1,METEORA_DLMM,,0,0,,,
4U5AxHRXtD2mCgsFGbxaKKmPDctGvQVw7GfExcvDgzSp,1,METEORA_DLMM,,0,0,,,
4U5qfLq49Y4abkSQ1HuJKP5aAMWyqmTkYAMRZpN6yg1Q,1,ORCA_WHIRLPOOL,,0,0,,,
4U5zdSowK5KpbNSNRHGoQVkiHTTD9Gqap9f8Ykvx9gZi,1,RAYDIUM_AMM,,0,0,,,
4U62vY6HW2XjmT9M3kaidyxei2oR9bqM7jXKAQBY1V3f,1,RAYDIUM_AMM,,0,0,,,
4U6QQxwQ7pJGjSs5iKoECswhiTsGg9TvNp8kVxQekWxA,1,SPL_TOKEN,mint,0,0,998726739984717,9,
4U6TiF6zpe4NnLCFVABz4d2Fimw2ic4z9nx8i5cvbct4,1,Eo7WjKq67rjJ,,0,0,,,
4U6i9tMiGRH671JAN1sQtyDVKShQpkGC8mew2A43FUE5,1,RAYDIUM_AMM,,0,0,,,
4U6qjb7m2ZAnXaMeM4rP2uDWv79WKRdb7sWJJFKiUvmJ,1,Eo7WjKq67rjJ,,0,0,,,
4U9FZzvqjwLrfyoe1cw6Vr2NjUHDiMDqzwLyTT62Ge3y,1,Eo7WjKq67rjJ,,0,0,,,
4UCNpV5E4YRmdZRHcrZkQMDZn9ixdyw3eUXzhBqg6fDd,1,SPL_TOKEN,mint,0,0,966006629784835267,9,
4UCatH7h42KH7Buo5jJetZLUxdc4ebB9RoZdZGjWiVQ2,1,Eo7WjKq67rjJ,,0,0,,,
4UCqUrsCyRWga6b3REG718dAp1c3jzwSCXDxY3Bjpump,1,SPL_TOKEN,mint,0,0,996892607783710,6,
4UCu1qMuXzpQyH8uyLFhzbEHtpok4AGAS7KJP5YVuGDQ,1,Eo7WjKq67rjJ,,0,0,,,
4UDEAepLCvjBmctuGunBwgvy5Sh9GB4rJQ8ZqFunjSa7,1,RAYDIUM_AMM,,0,0,,,
4UDsvy7TE4vTUTdSpGPmpam84zdsN6ys5CUw17gmB8iY,1,RAYDIUM_AMM,,0,0,,,
4UEeNzUzQkz4YdgitmWVJw67m3ipAGHhvKcGNQDqTC2z,1,SPL_TOKEN,mint,0,0,879305088106355076,9,
4UEpxVRyajtCw4mEgpeXXnoyWFvQRRb7BNdi4w9p1hk7,1,RAYDIUM_AMM,,0,0,,,
4UExUz3XqTqo3Ss2Z3Vi6C8PQDZekUxyxS23wzydemzJ,1,RAYDIUM_AMM,,0,0,,,
4UFaDBpxTd5ZPvxTgSGQ4sSgcXdWZ92aSmtBL6gmVkBu,1,RAYDIUM_AMM,,0,0,,,
4UGS5HNpXN8qh9VmodNe81Pz7yCrCJFqtAQXTvfFFTTN,1,RAYDIUM_AMM,,0,0,,,
4UGV9gZCTMtGwhNSifYHbszifZBGvp8QeXkjZvwamyit,1,SPL_TOKEN,mint,0,0,999993975238193,6,
4UH6uyyb82rjSZLM5kRQX2NfWa6vWKwXWkozUwH2t2iP,1,METEORA_DLMM,,0,0,,,
4UHKg2o9Go7FcaFW45ZWRBg8tjpxmpPhMbESQr2mQeNj,1,SPL_TOKEN,mint,0,0,977763204704317595,9,
4UHY2yHrGcfHr7MiWJD5W4KRauoYB583K4CHzVxKECet,1,SPL_TOKEN,mint,0,0,974610197004767485,9,
4UHYX9asvt7izUzmo9j98dxFHaefRivXXyNPvssu6276,1,RAYDIUM_AMM,,0,0,,,
4UJZg9dGpne4fY1CLvqx8N13QfUPptkojLPXfPdaxRLq,1,RAYDIUM_AMM,,0,0,,,
4UK28mhCsQ1j2WNyS5zkp4jPaYC6FiUqoM3WE7cbW8fM,1,SPL_TOKEN,mint,0,0,99785422877661492,6,
4UKbpv5oK2TbdBx7ska52P8yoB2VEKagA2QkUgmLyUQs,1,SPL_TOKEN,mint,0,0,42599260387264153,9,
4UKey1ZTQKGYKcuZSnhXA5tnL3n57XfXqhujqtw1r92E,1,SPL_TOKEN,mint,1,0,8242,0,
4ULPG1bZsnXYdkEccqSVjTLFthzYxzPAxL1rFLXxS2hQ,1,SPL_TOKEN,mint,0,0,977416121944074,9,
4UMizBEYYnwdCc8h9vN7Eui83dTkAAtQFcuofhnooLpf,1,SPL_TOKEN,mint,0,0,992458648571392,9,
4UMuqj88VxvtUpVe8KgNbDBfijZVFAT8Fm86ZZbUQbcx,1,METEORA_DLMM,,0,0,,,
4UNRvkwRKNRpZ3ydSeomh4JNgvHZXZ7UvZ41NkCeXx44,1,SPL_TOKEN,mint,1,1,9997327365314315280,9,
4UPrTNVGScfVBqyJrAPFAJNWLyTyYaCNcQz4Wuip57oP,1,RAYDIUM_AMM,,0,0,,,
4UPsfYdBNJ1BXcMcfgyW7WZBjrvDU5ik2WDhiCzDacAv,1,SPL_TOKEN,mint,1,0,99999917982839195,9,
4UQ7ePgpFAWvhGiH17Ed8g8nbebh6NwMbmbRMFyQdW9K,1,SPL_TOKEN,mint,0,0,884132328610907,6,
4UQgPwwcyTfELvJViUUJEa229K7RQEzCrc4Cnuxa7zxs,1,SPL_TOKEN,mint,0,0,999585410748019384,9,
4UQmjp3pmEhyjrAY4SCSgPHogcKQF6ozsfY9MiRsQEcB,1,METEORA_DLMM,,0,0,,,
4URUQjCLKW4yFXGFXDxLyv8xgyQa15ChnPyxWfQaGJL4,1,METEORA_DLMM,,0,0,,,
4URcdJTKz2QaTKiFJmNRo6KBo5k7a72ZXXqx6txLusRc,1,ORCA_WHIRLPOOL,,0,0,,,
