mint,creator,rugged,score
4FfQt1aTyarX3wLDBW1J42LAnuG8QyEhZuWY43dGpump,,False,1102
4Fja9vH5HaSJPPfj2dD6zBm9sMZPMEmmrXQk1xRVpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,878
4FrXUwfQ7zp56N87ac8BX2aqmFoKmvo6Jp7SuTMZpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4FxtVVjQSkwKghNXnGBxx3iSoN3XQcsZ4fmjAbLPpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4GFe6MBDorSy5bLbiUMrgETr6pZcjyfxMDm5ehSgpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,5423
4GPrFRNYRg1iQQ6G5eiav9CJuczGNGNo3aVgGZCApump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,939
4GRMYGTSQ2giVmCzY1fWoq9QZtcBepvVU9zKWUBkpump,t4jhPH88XoFzhuiYP6pPJKUvPoJPtNxyhrD7qpNbhmG,False,41398
4GULMPKBJLruChBZWksZzukAg1AjSCmCTMn9ny2Xpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4GtCWmoxuMg6w1qEF8wBCusScbhLeaTJeUpsyRE4pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1146
4HA9EPvyVG9TuQC9kEvpixpA8ReikpW6gVQ1PiZcpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4HEN6QcmzjGfhSgpyyfTsE7ohdamb5jMPHRg2RXapump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4HHeecDRA8rDkxjzyRn3QQwPEkxotZKKENJUFCsspump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4HNKmYz1cPPRecztwMj5QZbhu6AEdtaVcCNLcwM1pump,BQ4af7Rtbd8MccNEWmKv1vENDyD2Tvx3aL4CMMRzqYfp,False,24601
4HT1b2ysGXdyD5vxemDKq25G2sj3xeh2SvE6XMhNpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4Hq1qGjnMXAHVwfBS5dZPAh8MJoRKV2XhRpj2v9Fpump,EZSgngUKS8q3MXdAR3ar2piDZgqyhCumw4oPN1ncKAG2,False,218
4Ht3Ve8L8PUqHCtr77ZmjGfeGUACWTrM2CvwD4gMpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4J5HoZWoKcbo2JQxEEVCKRBfUQtEroY1QdRrKtZFpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4JCaUehMpcpqZEwuuiDc6tVBKo9HaqrKDJf6NVSjpump,,False,2001
4JJZiF3pVTvgyjMtH52JrzSXHweZAnmFZqsgy37rpump,Cvgq5S94MbAMvbgNKZKTCcWy3moVunQXMyF2zUxz26uL,False,956
4JKWbNe2J8vnzpXRQoVhhesd77YUa3HDViXTLiedpump,Aj138FJ8L2dnSuYV7uvPokwznqevdQKX8MosBZogRVch,False,1
4JVYRv7uZTyCUZzuj1kwUDxBvJTw3Nzy7MN2VM11pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,2895
4JYGCWhzHtsMsPCTbfGo2hpYvEF4eXPwi3keeJR8pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4JjyRH3DFvtwAQP7GAeysAWxJHUNwkwb9korKJbzpump,5mV2aqgbRjPkKxGTbeJyUCKThYpwp6eviiYw9DkjXo54,False,24600
4JmpJXH18uCFfrfhQPPSk74j1MkGNHFzRkdARDacpump,CzFwLGEwoYQDxDiwQCz9as8tSrZ3DgVnWUbpKuJHAddv,False,24600
4KTkSPQTdefQhrKyr5pb4cdQ7bVSUNi5VstJx7HZpump,,,
4KW2dYGRdxFaeMWVKh1STeyGnG8KyREbK66J6RKMpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4KbSgmcm3YKQTyy1PmG5i2m1BY48A7J1XeY5PoLXpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4KfB2v3g1sRQ6htHfm3yi9TffXcZ56YZWskKEMbLpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,903
4KxDJ9rrS5Reh5T8VS9JnrcrXEP5VTwJeoEcMwMopump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4L4FU9jwtMdCzbQ7VLY8xetqVsJa8TBu5LgBwp9dpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,212
4LCYJSiy132RdhrsTVPqRuBrB24SdEGDQFwJRCGYpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,917
4LDT8u5BcVf2acdWJsqz45yaFsXBCsjY79ERLXX6pump,6N7gbGVrWG5rUzXunimBM1rfZhFjeBkKbfFoL6mAkasr,False,1
4LPhGhMNxohovfR4od2AdDyC3LxJYUBCLzzCV5Papump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,469
4LXL5F54cuKnjx9qGNWfYuz3vX5eAYqrwYe5X32bpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,32
4LmvdjiWHfumC3Q2xGUVco7XWSyaNYPgsZDNKzCTpump,CzJ7S8UJRPXGfETSF4RcgVbn9RtTJvPDpEzvJpVfw9Xb,False,54716
4Lr97JgZ7SFBjrgCEHX3muHkUW44QQfHMMV4r381pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24595
4LrpADiBzWJKtCxfNrPpQ6DYbf9CLFDeCyUYHDg4pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,740
4Luvg77ta3WMwjekLvWxp3XfUkY6sSeV8HYNsKogpump,,False,1
4LzqcMvVM56wSDVpnRfK6VwLKyxJkcDCJuQMaEDkpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4M3EgoMtstUM91Lrzt7iZBDCpDBuTu2Jy8NCYrtSpump,5nRDMCnuz43JBW8BXMHr8zUzQsyr3Y1xqznAhEvwZtPY,False,1265
4M3TNVrYGyCwEaHzwWovTAjfzAKw1yDDFt637q5Ypump,GmecSWvpJEhj7zkaF53S9zwGCib3hLnWv9tnBChxVBGY,False,24600
4M79Qjv2Jfjmcq19M41V8QFYohBv2KrgEn9dJhVtpump,,False,1
4M9xuFs5rxVTfaEbBdRswxzppmb1U75BA5x8FuyZpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,512
4Mct99a6HrKWTqZH86n3YocbZRX64iGGTxiUeAUqpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
4MkR8w8BarWghrtaA1qVvQqHqvXnVA6wNprP2uhipump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,76
4MwaCFKUr6MudFidZ7RpvHRnPwcB4eECYAwp1XK1pump,3SbFY33n5UokykcKdgMKvBovAF38MrpTBdKqQU5CTTxF,False,2973
4N85aLJ65oNGQDgoY4qJ8taW7aaP49j7wdpGkkFTpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,878
4NAPf5JaWt2wd2SCSNmhUctaGq86jAZy2t74PWfppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,984
4NJg5b3YSyj1rapAmyqmJoT3eamQFL1AZFiH4Wfrpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,715
4NeReJyNNq928JG7XkLpauepqNjVZqEiV7QAULcnpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,805
4NfBFGkmfeETJib72T8tUWoVBekfwhRXDsmVNACgpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,412
4NxnhKViNC3wJEdkWr4venJykFErjjUimbkEKCRopump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,979
4PC2RnYyMVCMBiUBUtXLqZoZwMc5C1xLSkj6moXjpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
4PVq4edYHSmTZ9nC32LntZcoJeFDDpMCWQMVvP5Jpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,455
4Pg4bBzdHa9HE8QuyUPRJxhcRp8qb6hCVHLrFJ3Lpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1231
4Q9snUPq4MHptR8JVG6XXon1owX2k9VBwsRJbnnNpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1130
4QErWhRh3vJPCMMBndmh7mA8So5NBpczCkBY9ngcpump,6k4o84whRHTfaXYWGuKLDJYDkkJLFRpvCsV4uehnS9dt,False,47447
4QPp2fKk6Ta1Q1vKZSCyZCRWir5BY62r6CWEYvsUpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4QaB6mCRCK4sngsV24dEtcXg7Khq7boav1ZzbBcYpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,589
4QeK5x94xw6PrqJE6jjsVhswXN8qvsgCeqVyfokgpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4QjntzEQECpbSWAm9VQ7hgS2yRPGzK9MUeGvVy12pump,CHy4LWKNTMgutXUBXpud8EGjL25XyzD1JqzXB9dsnTq6,False,1
4QmvAPffMFAvDPfHPJg4aepGqCqHKfASGRAUqicSpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4Qop1uSgxbTnWU5WTb95da4zf1WRC5qWhzadGQaYpump,DdfGNaQXfezg6uzyJ5ZF64MnrPX1DL2FEcyukGw9PEFT,False,1
4RMsDuJmkthitLuGMVCsQKLec8EKms8G8sqh8nPspump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1016
4RT2MCD8jS7SojvWzkChKLm4jPY4DjAFAbkhYRnnpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,901
4Rp4PZpR53SDu6xf1EEB53diPbc6iA36NCEp4v4Fpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,894
4Ru8tZjuuYSamNpc51zmMxrekwELmEWWEc5V83vRpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,794
4Rvq4c5gGawKp1wGovYLnevKoSv4yFFmqYeaNLzgpump,7AARTVZjqAHVdWtGFgnUbGNu6FQq6ZtqY4T25stsWbpU,False,24601
4S7y4y3dobPj3VEqPtu9bitPJZeQswEq1eGLuhWUpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,18495
4S9LSJX35A7rKDntgBup3vjYkiaVUKWa3PRDJm92pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4SAaqfpGgYdTqkySrsooZGezHQwWSXU9yt6dQMBFpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
4SJ6mLY5E6WvwdD2bdBjKUk6zRfDA2Jrs2f33iWopump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1478
4SRGc2WdBmCsRUGMkGyJcBMdQ5hmq1ZYtsihvYffpump,6Ed4398Cwu6NpJZjamVNAcYPBj9mjfdfX9qzBFC4PceB,False,24597
4STA3H5ASp68bpLgVNmymuhazwEpWSa5vteE6BJ1pump,9EmkhXHc9ULHv2KHePWkgR81FQ7KTrmdWVjyLpSQDNHD,False,1304
4StCQha2DHVe9egmLthzmg3N2uU9vLFAqqBrrfJBpump,4SAdzudbWMfsvTvUmLX4jdPWBUFtk6M69hR3uiF7fiHw,False,24601
4SttZwB3GrEkFWnLfLSksm9fCi2tHmWCiquVEzmupump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,631
4Swh6SkgFotuVFJoukCP1YcStLkR8QxkZ6RVCsLTpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1222
4T1d5M8X8dfKL2JbZaosQGbc7WqwL1McWGCJP6fVpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,497
4T7Uq3mJbR1RMGcTh9ReJ3FjixQLr3Pi88qsiYitpump,,False,723
4TC9sF6NTKFjUiSzojWnnRZ8peoxUjNePJrnTid6pump,FE5XQmvSQfpMn3RMVTCvBHzehDaqfscZzSuj6ta5f52Y,False,137
4TGVGqg37sprNZcsncr3qZcPDQdTeQNqLPkshHQppump,,False,1
4TMNVeTqVc5dkHeXy2aYiPGex8pJrbGBgn1f1hCdpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,234
4TQ8Grmh3HUtBDpzoA9fS6xL8HQtAKpUZ5ByaUttpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4TcL1qkzwpjW55HrmXoBL8UKC2tKEHkr7AkCxYjCpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,676
4TcqMXdZBjxirf2vtYikWt1ix3YoHJoFAZwrqe39pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4TfaCXu6khTRJA5ZYwGTFbLg8Tzx8qXvbvAxWkbWpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1335
4UCqUrsCyRWga6b3REG718dAp1c3jzwSCXDxY3Bjpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4UTEFQjNMvfQF5NT8mVfXdMAKoL7hS7i9U4mMVAzpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4Uama8kiAhtsBcwpx4wrPnPPkfTNt5xau3LBBDfYpump,4hATjaj3XJ9bp3roLaRwrxKLDxsbDt4KAvipjFL9fvPt,False,24601
4Ugnio5HbTmJcbVEg2suZzsx77mct2BQpejkfYuppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1229
4UoUohoyHUvhoEQTfHEKprL5p2HonXuUaZsoN157pump,GNgkwPxgL6tkhBfPksZcAYiCvwXXQG9QvvKTP6LHXUuz,False,1
4Ur2YTuChfPFEsfyswnpEm6mjCj3R6Mq4F9ZtLA1pump,669QsYediqu5ErtzDYCd6b3aZ59tk8ZCKzcS7dWcMQaK,False,1
4UvtzdxkXgii9fnnPhddiKHXoLbKHAmEtHLwas6Gpump,CTF3nDRQsLNPeuC5n6bo68hRaBBVfqA2M5vnmGcEBGrz,False,24601
4V5AJRB4Wk1VJjeyRjErHoY9nhahM4FW3UdFKEHepump,FG8WMQwPpo2Tcy1DYXpHEztW1bPokmp7HN5HnaaapWDT,False,24601
4VFDPNNtccrL7qkTMZSJRELj71876rLSqvTEGMHppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,560
4VcY33JzwRihjAMqMaBkc9Zx1tZarozmqcm8H21Gpump,,False,753
4Wa5XVdbxRTWR2S3HiqFenctTJBiQcc28YWe6vRupump,8ayqQxtDHUg6AHCV8KSgSvDockvhQbCFP2wKp1jDJuqi,False,24601
4WqCZAGvgouqiWrLWeCrd6HeBnm6oX6b3SBhgvh6pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4WrcHLoiND7D62PAtJEk4E8XUchmUk2v8qpDrsdBpump,3zHqNT3QaTQ1MVjtfvRdJYj9kKxgANYeBh5sebUxuDpT,False,24601
4WzLp3sV5uReVvxatfYmxoJWH7fY65QZBbcSAF76pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4X2nBPEiTqF6okL9EL4N545Fp4XypbYReisY9XDxpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,863
4XBbCEfakD2jQJu1qfWud7xuR6qbMFt8Ng2sgzsspump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
4XSyGaasVcZzZhYut9zUoqrAJ4u7J7L8uy5dooGkpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,876
4XX9qQo5PNatn9YMLHR6DL5wvdmwi5KJCgKh7gd8pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4XxruSLCtxJTfhibCKE2exW4fUyTgDKVDmzFKa3fpump,,False,1220
4XyfFPYTKbfAPTe2azy54g8APJpGtKXzKGy5iAKRpump,Bibr9qZQZiLzfVTXJTzCnVWjJHxu4Ntg4Km4gpLBYiri,False,24599
4Y19srd4Z7gMCNgVESRotVtKcNF7PEyq9o2AELVFpump,,False,1
4YNJ9ihdQxWBwSxf6YvgYv7yuprZHW6Bm1K32hwGpump,Byz8s6LY5bHaUFb16UQ2F4wQSejgJm1qg2EyvYoJxrVR,False,24601
4YQbWGCiReL6qRmiewng9a8t5vzmyFijWPVaAxNapump,9dZUT19Sjrt24k4ptZq4JDdiigczHuEQPnKrTb4hZJ8g,False,24601
4YX6Axwb5C53tE4NSJRr6hrM6To6Mn5Ez6BJb8XEpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1300
4YZaJh1hVDsFSrjvrcs2KrpjP7yKtfeXxPvgQW6tpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1101
4Yu4nAQVW7v4uJkuDMr3VGSF6bxNRnMSQWytyiCepump,CpM3cycjGG12vz4Mh38zHCxALfGc3tkhycTTBijhr2AP,False,24599
4YxV9kBRu6RzaHQ7xR3JpSUfNS88KCVT9Fr3TL4gpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4Z21n55iUWJMAartHHGA3JDxSZ971vv6A78d3yphpump,6Fy8LxPMdETrkaU1xMF3uvz4w6ofJC5dHsk1LqAPUP5r,False,4163
4ZDFnVXL2ED9htVnLTNMwCwVttp8TbBJcwzFePZwpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4ZWMG3WCcguNknjjLvp7wWpR4jg8xtswnGa6eSjBpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
4ZhXLkaDpEr7x2jjXtb6SLXzxrNFSJzULFLXzyiUpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1038
4aL5GLRuzsnJjJWNdXK7TPTVpGhP6PyV4ZhyQiyxpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4aPWTfQc6sADABnh1e2rRRbpsMRnritJ35jpDspcpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,346
4aQqRAzHXzTNsWm7LtoXKNQW1SUzTXNtw4RU3Vdtpump,9JyuijJTMLzkXTXnhm2SwnQ4aLRs4nXhz3VKJ6rskxfK,False,27998
4ajSqSVyw6Bdea2EGL8Jk74ENSNMqicoEbYMTVsrpump,3Q56mdgqrGjNRbdhkyXFvJ2GxL6ZUKRLkuRiyyQDUK2w,False,24601
4b2hG4WM3U6kj996oxKEEgxaYQA4rDj4XdVWKoevpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,749
4b8i6Uy2kyzjxGBPjQAZU5jWkz7s8muR4CT7oNvipump,9uxQduGGm2G9WxfsTKbmwg8s4zhBFYgmxwsaAX5ECxD7,False,24601
4bqHju4gdAYukSYHZkNi5MNzneSqDkkonPRjNhLGpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1268
4cGgVsTxohvq6uWspF4CVLHA8JQedhDnKDSaEXzbpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,545
4cRV9zxxf3BfUxYCMCxcoFgqLfeJ448YyNo8Cgt2pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
4cbk4UzG5WbJyuwpqXoQAL4H2iNXroPNVUqtbHK1pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,514
4cdYdNSPyRLkphWyCKqz14kegG7BWso3RXtUFUP7pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,479
4cxcyDPXCyULAf7ViuCjrsBdKsSsiqYJQdh7HRBcpump,DES7Vbu23ubgrdCKrtCLfJhn13n8UhyTSrNN5VtY2ZHu,False,24596
4dEYWwqckJdDFL2EboPmk9hwidqaK6zMZVFF6GWvpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4dL4fs7TNNJ2cCchPhvH9VptLH2NPjKViKrLBNi9pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,270
4dbLyw96A4q3PPjguNBCCcgfS7abJkJa4bWEz138pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,764
4dmCK9qSAdJPNU7Uy4Ft5oES3Pm2zV4oNa2K7CSmpump,DRgYXckoFxNxyWunjHUDLj4ypovSw2c8FkUFFWnNqpVp,False,2001
4dnjGJ9tNUXmzskXW1VsZAFxcQ9D6bYGNcqs3sVipump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,688
4dqS8owsEAJV3r4QR9UCXYEMGFgzDBpx3TJFs6PNpump,657kgJYLuXMpWLqKtDPfLyHrkuBEb6pBmxpWyApSFmw4,False,1
4drdawrzjEhfEtuH8CT8mSVsyMZvGm87vghpCFffpump,,False,1
4dx69VLhJGpswMGdVb2thWsuykyhWRZrrVjLZ1mgpump,6FLw6xhbhGsPX26UAsyb8oxZckVc8LN2vg3XQfTa2EHB,False,14500
4e4pi2xRnNqVvNfLUcLCbXNiFfgNQuBCedUeJgE4pump,,False,1
4eRJxNEkHZgJwACpbwJQqq7kcgth2ctARoDnYCBSpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4eRUR3Mrzx9Tm7xh2VfhS8DB2Pbsse89yfp26LVBpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,907
4eZNbWfZJ79h76rum9FQ5ko5iWfNbt18wQNjRVALpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1147
4ecbH2Q6K8mLT5WbrM14vCLPiA7gTt4gRm9ViSvqpump,8FzhgZMH8XbzhB4cHuYzoYZ8rkL4sURhrW5Bt1JgAq5W,False,910
4eg9q44p4r81f1jBMbPmJt8Bcf1i1bFP9QZnzdDmpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,764
4eh7uX6XFp7227aNLJh87dv2SviFPcCPNMmjPzW2pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,731
4ezU3V9TShRFBwoKWLdZJtUrDswnKnP7RsUv8HRNpump,58QyHFwNnyy2mweNEjuPRiqx7xmhyQ5DwJSNGKWoMgRc,False,1198
4f8zH7PxnCkX7tZWJD4PGNLdJTx3RzvfynatW24tpump,52mXWzgdyhTYx5nBPxZEDCUn8RP6oPszZNrtBRiYAsJs,False,117601
4fA3eVA5CqJ3Euo17t3JoviKnvWrq4xwZX2mS7tSpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1270
4fBwjcKoxWQQjntzmxnWjauUyTi5mfRCmcB7jpY9pump,2KSgqjyJDzhQ6ohReeaQat4cWWh7czXwwm47Ph9fLRdm,False,24601
4fRd7AL3vzFiqLC9enc9hYaDTYfAtkXdFyMcFMuGpump,DJED9KiSQ7fwK9gKV5WWdGEtJbyDXLbLcKJNpQXEYUFE,False,1068
4fSNRcMri18ahpE5qsjxX26gQKJaxDs484FbGvyhpump,F9n2VhQxE3hN1hL8eaS1JsQ96Aixm4x7FSbqpU8aCsSt,False,16160
4fbVLyJCj6Qaf9YgfjuV78C1mzmfv9eKzyxhxVQ7pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1036
4fqn1Q3T4MT4cMSkmXtuyNQJAbsYYMRJEbqPPde3pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,609
4frxeZRX6RqbmRKL3rrKZMz28FH4Ce3ehdMHg7c3pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1117
4fyqgQwzNGXhRghY4kcLVuUpLiiwQJHUvQUSm2BApump,tww6CWjuNhdu7DxLyCQgsBCv9WD2nwhANnyzmBBfzz2,False,2001
4fzmtdkaXLPatzLq4jw5RVbvu482Kp2cT5tXko9npump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,464
4g1T5S6J3Dyy2N37THuXHNYnissnE9QFwjHp3ntVpump,B7q5Bqe9VfrjYXLF1sSpT5EhGdn7nLxWP9ErqC8AUYMs,False,3100
4gBDhgCqTtzyJocskewXARgcLoAfSxkmmoUwwfhbpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4gDCHK6jsPsdZi84N4rY6ACecxBJWsYkcfHhf8bHpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4gJY2oubWXsa6KG8QtdBFwkfy9VEPYfRc9gJTB6Ppump,7J6qkE6SvFp89NdvrWWh1wShEoGveUBXqPmvdfmaRKfK,False,24601
4gQ3kSg5xdyvxpy5tEKSCmCLLoVjURiV9tLW1uJTpump,5d5RFtNR9HYJ4SSg5kotiNntz2Lv13j1BezG6Vb6yvjc,False,462
4gdCzneuscYSDXGv3jExNWct3hVgaNqfXSAFr3eJpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24590
4gokKNcTm7snjJh3p1Dqt5CvhvHL19aKSKQ3J2jipump,,False,1199
4h2vi79q9siXMgFBm1FomNpS3fEfoyamZxoGTyTHpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
4hXit8rZSEfyvWwtK6boaAiBCLXh3CYWfoTfyenZpump,88TRfvMYVPShW3YYcUAkm8Vf7GcwnPDovwJESzSnReyJ,False,24600
4hwdpsMBFdPHBV7fFrEdHzE3BBQSyQhg9QcRLJrUpump,CVkfM75doCa24VgxjZbWsqAg2FmfNvQru8BmazM5dpbv,False,1
4i1aejsaW9cA59iPYs2uFfjxTcLv33TfBN5MBmyLpump,5YVU26CbavatLDvRnaUfefdixismtEbji5FSmgKLzWvq,False,718
